ID,链家编号ID,小区名,城市,区县,道路号,CBD,单价,建成年份,用途,物业费,物业,开发商,总栋数,总户数,附近门店,经度,维度,录入时间
5460,5.011E+12,景明大厦,上海,虹口,(虹口凉城)汶水东路278号,凉城,0,2003,塔板结合,8元/平米/月,戴德梁行物业管理公司,香港戴德梁行,1,338,汶水路一店/上海市虹口区汶水东路336号1层,0,0,2021/1/13 13:18
5461,5.011E+12,万安路381号,上海,虹口,(虹口江湾镇)万安路381号,江湾镇,0,1985,板楼,0.8元/平米/月,上海爱仁物业有限公司,莘松开发商,1,24,文化花园店/上海市杨浦区仁德路110号,0,0,2021/1/13 13:18
5462,5.09822E+14,广中路350号,上海,虹口,(虹口凉城)广中路350号,凉城,0,1986,板楼,暂无信息,暂无信息,合肥万科瑞翔地产有限公司,1,18,花园城店/上海市虹口区水电路302号,0,0,2021/1/13 13:18
5463,5.0111E+12,大连西路49号,上海,虹口,(虹口曲阳)大连西路49号,曲阳,0,1989,板楼,0.8元/平米/月,上海虹房物业集团,虹房置业,1,24,二师附小店/上海市杨浦区大连西路42-3号,0,0,2021/1/13 13:18
5464,5.01623E+15,广灵一路54号,上海,虹口,(虹口凉城)广灵一路54号,凉城,0,1980,板楼,暂无信息,暂无信息,暂无信息,1,20,花园城店/上海市虹口区水电路302号,0,0,2021/1/13 13:18
5465,5.011E+12,文新小区,上海,虹口,"(虹口江湾镇)新市北路1390弄,文迁路25弄",江湾镇,0,1997,板楼,0.6元/平米/月,嘉安物业,上海海建集团开发有限公司,18,295,文化花园店/上海市杨浦区仁德路110号,0,0,2021/1/13 13:18
5466,5.011E+12,汤公馆,上海,虹口,(虹口四川北路)四川北路2023弄,四川北路,0,1936,板楼,1元/平米/月,无,暂无信息,28,35,天通庵店/上海市虹口区天通庵路792号,0,0,2021/1/13 13:18
5467,5.011E+12,东余杭路1051弄,上海,虹口,(虹口北外滩)东余杭路1051弄,北外滩,0,0,板楼,暂无信息,暂无信息,暂无信息,2,2,岳州店/上海市虹口区飞虹支路1号底层,0,0,2021/1/13 13:18
5468,5.011E+12,沽源路第二小区,上海,虹口,"(虹口江湾镇)沽源路116弄,沽源路118弄",江湾镇,0,1985,板楼,0.8元/平米/月,上海江湾物业管理有限公司,暂无信息,9,210,星苑店/上海市虹口区车站北路422-1号,0,0,2021/1/13 13:18
5469,5.01419E+15,惠民路262号,上海,虹口,(虹口北外滩)惠民路262号,北外滩,0,1984,板楼,暂无信息,上海北外滩物业管理有限公司,上海虹房(集团)有限公司,1,18,宝地广场店/上海市杨浦区荆州路433号,0,0,2021/1/13 13:18
5470,5.011E+12,车站南路291弄,上海,虹口,(虹口凉城)车站南路291弄1号,凉城,52678,1995,塔楼,0.7元/平米/月,上海高境物业管理有限公司,高境物业房地产开发有限公司,1,160,星苑店/上海市虹口区车站北路422-1号,0,0,2021/1/13 13:18
5471,5.0111E+12,大连西路29号,上海,虹口,(虹口曲阳)大连西路29号,曲阳,0,1967,板楼,1.8元/平米/月,上海悦华物业管理有限公司,虹房置业,1,48,二师附小店/上海市杨浦区大连西路42-3号,0,0,2021/1/13 13:18
5472,5.02003E+15,霍山路109号,上海,虹口,(虹口北外滩)霍山路109号,北外滩,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,宝地广场店/上海市杨浦区荆州路433号,0,0,2021/1/13 13:18
5473,5.011E+12,祥德路150号,上海,虹口,(虹口鲁迅公园)祥德路150号,鲁迅公园,68573,1985,板楼,1元/平米/月,无,暂无信息,1,18,东渡店/上海市虹口区曲阳路452号东渡名人大厦105室、208室,0,0,2021/1/13 13:19
5474,5.09822E+14,万安路374号,上海,虹口,(虹口江湾镇)万安路374号,江湾镇,0,1984,板楼,0.7元/平米/月,上海乾强物业管理有限公司,上海市乾强物业有限公司,1,24,文化花园店/上海市杨浦区仁德路110号,0,0,2021/1/13 13:19
5475,5.011E+12,邮政曲阳大楼,上海,虹口,(虹口曲阳)中山北二路1631号,曲阳,74531,1997,塔楼,0.8元/平米/月,上海虹房物业集团,虹房置业,1,123,易买得店/上海市虹口区伊敏河路38、40、42号1楼3室,0,0,2021/1/13 13:19
5476,5.011E+12,昆山花园路14号,上海,虹口,(虹口四川北路)昆山花园路14号,四川北路,0,2010,板楼,8元/平米/月,暂无信息,万科房产,1,3,外滩中心店/上海市虹口区汉阳路51号一层、53号一层,0,0,2021/1/13 13:19
5477,5.011E+12,黄山坊,上海,虹口,"(虹口凉城)黄山路99号, 黄山路131号, 黄山路77号",凉城,0,2007,塔楼/板楼,1元/平米/月,上海奉联企业发展有限公司,上海奉联企业发展有限公司,3,320,平型关路店/上海市静安区平型关路56号-3楼,0,0,2021/1/13 13:19
5478,5.01639E+15,场中路42号,上海,虹口,(虹口江湾镇)场中路42号,江湾镇,0,1987,板楼,暂无信息,暂无信息,暂无信息,1,24,文化花园店/上海市杨浦区仁德路110号,0,0,2021/1/13 13:19
5479,5.01297E+15,多伦路240号,上海,虹口,(虹口四川北路)多伦路240号,四川北路,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,天通庵店/上海市虹口区天通庵路792号,0,0,2021/1/13 13:19
5480,5.01297E+15,安汾路270号,上海,虹口,(虹口江湾镇)安汾路270号,江湾镇,0,0,未知类型,暂无信息,暂无信息,暂无信息,1,1,殷高西路店/上海市宝山区高境一村204-205号底铺-B室,0,0,2021/1/13 13:19
5481,5.011E+15,纪念路492号,上海,虹口,(虹口江湾镇)纪念路492号,江湾镇,46667,1975,板楼,0.7元/平米/月,暂无信息,暂无信息,2,48,汶水路一店/上海市虹口区汶水东路336号1层,0,0,2021/1/13 13:19
5482,5.0111E+12,四川北路1960号,上海,虹口,(虹口四川北路)四川北路1960号,四川北路,0,1936,板楼,1.1元/平米/月,无,沙逊洋行,1,30,欧阳路店/上海市虹口区欧阳路76号,0,0,2021/1/13 13:19
5483,5.01096E+15,山阴大楼,上海,虹口,(虹口鲁迅公园)山阴路16号,鲁迅公园,0,1949,板楼,暂无信息,暂无信息,暂无信息,1,24,欧阳路店/上海市虹口区欧阳路76号,0,0,2021/1/13 13:19
5484,5.011E+12,飘鹰世纪大厦,上海,虹口,(虹口临平路)天宝路578弄,临平路,0,2019,板楼,8元/平米/月,自主物业,上海飘鹰房地产开发中心,1,440,天镇路店/上海市虹口区天宝路558弄1号102室,0,0,2021/1/13 13:19
5485,5.011E+12,沪办大厦,上海,虹口,"(虹口曲阳)曲阳路851弄,中山北一路1250号",曲阳,0,1987,板楼,暂无信息,上海沪办大厦物业管理有限公司,上海沪办有限公司,9,1379,易买得店/上海市虹口区伊敏河路38、40、42号1楼3室,0,0,2021/1/13 13:20
